,Unnamed: 0,iso,language_name,track,location,year,path,filename,length,program,ID,no_segs,segs,segs_0,segs_1,segs_2,segs_3
63532,63884,smy,Semnani,27,Semnan,2007.0,Programs/37/37919/A37919/PM-Copy-1001/,A37919-27.wav,38.765714,37919,37919_027,False,{},0,0,0,0
63533,63885,smy,Semnani,28,Semnan,2007.0,Programs/37/37919/A37919/PM-Copy-1001/,A37919-28.wav,31.776508,37919,37919_028,False,{},0,0,0,0
63534,63886,smy,Semnani,29,Semnan,2007.0,Programs/37/37919/A37919/PM-Copy-1001/,A37919-29.wav,46.532789,37919,37919_029,False,{2: 1},0,0,1,0
63535,63887,smy,Semnani,30,Semnan,2007.0,Programs/37/37919/A37919/PM-Copy-1001/,A37919-30.wav,37.291247,37919,37919_030,False,{2: 1},0,0,1,0
63536,63888,smy,Semnani,31,Semnan,2007.0,Programs/37/37919/A37919/PM-Copy-1001/,A37919-31.wav,38.394195,37919,37919_031,False,{},0,0,0,0
63537,63889,smy,Semnani,32,Semnan,2007.0,Programs/37/37919/A37919/PM-Copy-1001/,A37919-32.wav,39.404263,37919,37919_032,False,{},0,0,0,0
63538,63890,smy,Semnani,33,Semnan,2007.0,Programs/37/37919/A37919/PM-Copy-1001/,A37919-33.wav,53.939955,37919,37919_033,False,{},0,0,0,0
63539,63891,smy,Semnani,34,Semnan,2007.0,Programs/37/37919/A37919/PM-Copy-1001/,A37919-34.wav,46.497959,37919,37919_034,False,{2: 1},0,0,1,0
63540,63892,smy,Semnani,35,Semnan,2007.0,Programs/37/37919/A37919/PM-Copy-1001/,A37919-35.wav,47.670567,37919,37919_035,False,{},0,0,0,0
63541,63893,smy,Semnani,36,Semnan,2007.0,Programs/37/37919/A37919/PM-Copy-1001/,A37919-36.wav,65.166803,37919,37919_036,False,{},0,0,0,0
63542,63894,smy,Semnani,37,Semnan,2007.0,Programs/37/37919/A37919/PM-Copy-1001/,A37919-37.wav,45.011882,37919,37919_037,False,{},0,0,0,0
63543,63895,smy,Semnani,38,Semnan,2007.0,Programs/37/37919/A37919/PM-Copy-1001/,A37919-38.wav,47.763447,37919,37919_038,False,{2: 1},0,0,1,0
63544,63896,smy,Semnani,39,Semnan,2007.0,Programs/37/37919/A37919/PM-Copy-1001/,A37919-39.wav,47.357098,37919,37919_039,False,{},0,0,0,0
63545,63897,smy,Semnani,40,Semnan,2007.0,Programs/37/37919/A37919/PM-Copy-1001/,A37919-40.wav,41.141746,37919,37919_040,False,"{0: 2, 1: 2, 2: 2}",2,2,2,0
63546,63898,srz,Shahmirzadi,1,Semnan,2007.0,Programs/37/37920/A37920/PM-Copy-1001/,A37920-01.wav,55.250091,37920,37920_001,False,"{2: 1, 3: 1}",0,0,1,1
63547,63899,srz,Shahmirzadi,2,Semnan,2007.0,Programs/37/37920/A37920/PM-Copy-1001/,A37920-02.wav,27.858866,37920,37920_002,False,{},0,0,0,0
63548,63900,srz,Shahmirzadi,3,Semnan,2007.0,Programs/37/37920/A37920/PM-Copy-1001/,A37920-03.wav,31.913039,37920,37920_003,False,{},0,0,0,0
63549,63901,srz,Shahmirzadi,4,Semnan,2007.0,Programs/37/37920/A37920/PM-Copy-1001/,A37920-04.wav,57.295964,37920,37920_004,False,{},0,0,0,0
63550,63902,srz,Shahmirzadi,5,Semnan,2007.0,Programs/37/37920/A37920/PM-Copy-1001/,A37920-05.wav,35.337392,37920,37920_005,False,{},0,0,0,0
63551,63903,srz,Shahmirzadi,6,Semnan,2007.0,Programs/37/37920/A37920/PM-Copy-1001/,A37920-06.wav,49.182404,37920,37920_006,False,{},0,0,0,0
63552,63904,srz,Shahmirzadi,7,Semnan,2007.0,Programs/37/37920/A37920/PM-Copy-1001/,A37920-07.wav,35.421383,37920,37920_007,False,{},0,0,0,0
63553,63905,srz,Shahmirzadi,8,Semnan,2007.0,Programs/37/37920/A37920/PM-Copy-1001/,A37920-08.wav,40.413152,37920,37920_008,False,{2: 1},0,0,1,0
63554,63906,srz,Shahmirzadi,9,Semnan,2007.0,Programs/37/37920/A37920/PM-Copy-1001/,A37920-09.wav,34.520091,37920,37920_009,False,{},0,0,0,0
63555,63907,srz,Shahmirzadi,10,Semnan,2007.0,Programs/37/37920/A37920/PM-Copy-1001/,A37920-10.wav,44.009796,37920,37920_010,False,{3: 1},0,0,0,1
63556,63908,srz,Shahmirzadi,11,Semnan,2007.0,Programs/37/37920/A37920/PM-Copy-1001/,A37920-11.wav,45.90585,37920,37920_011,False,{},0,0,0,0
63557,63909,srz,Shahmirzadi,12,Semnan,2007.0,Programs/37/37920/A37920/PM-Copy-1001/,A37920-12.wav,53.335283,37920,37920_012,False,{},0,0,0,0
63558,63910,srz,Shahmirzadi,13,Semnan,2007.0,Programs/37/37920/A37920/PM-Copy-1001/,A37920-13.wav,37.543764,37920,37920_013,False,{3: 1},0,0,0,1
63559,63911,srz,Shahmirzadi,14,Semnan,2007.0,Programs/37/37920/A37920/PM-Copy-1001/,A37920-14.wav,33.151429,37920,37920_014,False,{},0,0,0,0
63560,63912,srz,Shahmirzadi,15,Semnan,2007.0,Programs/37/37920/A37920/PM-Copy-1001/,A37920-15.wav,38.416327,37920,37920_015,False,{},0,0,0,0
63561,63913,srz,Shahmirzadi,16,Semnan,2007.0,Programs/37/37920/A37920/PM-Copy-1001/,A37920-16.wav,54.877891,37920,37920_016,False,{2: 1},0,0,1,0
63562,63914,srz,Shahmirzadi,17,Semnan,2007.0,Programs/37/37920/A37920/PM-Copy-1001/,A37920-17.wav,47.464059,37920,37920_017,False,{3: 1},0,0,0,1
63563,63915,srz,Shahmirzadi,18,Semnan,2007.0,Programs/37/37920/A37920/PM-Copy-1001/,A37920-18.wav,48.065306,37920,37920_018,False,"{0: 1, 1: 1, 2: 1, 3: 1}",1,1,1,1
63564,63916,srz,Shahmirzadi,19,Semnan,2007.0,Programs/37/37920/A37920/PM-Copy-1001/,A37920-19.wav,43.038186,37920,37920_019,False,{3: 1},0,0,0,1
63565,63917,srz,Shahmirzadi,20,Semnan,2007.0,Programs/37/37920/A37920/PM-Copy-1001/,A37920-20.wav,57.109478,37920,37920_020,False,{},0,0,0,0
63566,63918,srz,Shahmirzadi,21,Semnan,2007.0,Programs/37/37920/A37920/PM-Copy-1001/,A37920-21.wav,43.897324,37920,37920_021,False,{2: 1},0,0,1,0
63567,63919,srz,Shahmirzadi,22,Semnan,2007.0,Programs/37/37920/A37920/PM-Copy-1001/,A37920-22.wav,69.079365,37920,37920_022,False,{},0,0,0,0
63568,63920,srz,Shahmirzadi,23,Semnan,2007.0,Programs/37/37920/A37920/PM-Copy-1001/,A37920-23.wav,27.225397,37920,37920_023,False,{3: 1},0,0,0,1
63569,63921,srz,Shahmirzadi,24,Semnan,2007.0,Programs/37/37920/A37920/PM-Copy-1001/,A37920-24.wav,38.617846,37920,37920_024,False,{},0,0,0,0
63570,63922,srz,Shahmirzadi,25,Semnan,2007.0,Programs/37/37920/A37920/PM-Copy-1001/,A37920-25.wav,42.507619,37920,37920_025,False,{},0,0,0,0
63571,63923,srz,Shahmirzadi,26,Semnan,2007.0,Programs/37/37920/A37920/PM-Copy-1001/,A37920-26.wav,38.118209,37920,37920_026,False,"{2: 1, 3: 1}",0,0,1,1
63572,63924,srz,Shahmirzadi,27,Semnan,2007.0,Programs/37/37920/A37920/PM-Copy-1001/,A37920-27.wav,31.659705,37920,37920_027,False,{},0,0,0,0
63573,63925,srz,Shahmirzadi,28,Semnan,2007.0,Programs/37/37920/A37920/PM-Copy-1001/,A37920-28.wav,29.550181,37920,37920_028,False,{3: 1},0,0,0,1
63574,63926,srz,Shahmirzadi,29,Semnan,2007.0,Programs/37/37920/A37920/PM-Copy-1001/,A37920-29.wav,40.863039,37920,37920_029,False,{},0,0,0,0
63575,63927,srz,Shahmirzadi,30,Semnan,2007.0,Programs/37/37920/A37920/PM-Copy-1001/,A37920-30.wav,35.40322,37920,37920_030,False,{},0,0,0,0
63576,63928,srz,Shahmirzadi,31,Semnan,2007.0,Programs/37/37920/A37920/PM-Copy-1001/,A37920-31.wav,39.786259,37920,37920_031,False,{},0,0,0,0
63577,63929,srz,Shahmirzadi,32,Semnan,2007.0,Programs/37/37920/A37920/PM-Copy-1001/,A37920-32.wav,34.909728,37920,37920_032,False,{},0,0,0,0
63578,63930,srz,Shahmirzadi,33,Semnan,2007.0,Programs/37/37920/A37920/PM-Copy-1001/,A37920-33.wav,50.970408,37920,37920_033,False,{},0,0,0,0
63579,63931,srz,Shahmirzadi,34,Semnan,2007.0,Programs/37/37920/A37920/PM-Copy-1001/,A37920-34.wav,41.47805,37920,37920_034,False,{},0,0,0,0
63580,63932,srz,Shahmirzadi,35,Semnan,2007.0,Programs/37/37920/A37920/PM-Copy-1001/,A37920-35.wav,43.518594,37920,37920_035,False,{},0,0,0,0
63581,63933,srz,Shahmirzadi,36,Semnan,2007.0,Programs/37/37920/A37920/PM-Copy-1001/,A37920-36.wav,60.650522,37920,37920_036,False,{},0,0,0,0
63582,63934,srz,Shahmirzadi,37,Semnan,2007.0,Programs/37/37920/A37920/PM-Copy-1001/,A37920-37.wav,44.756349,37920,37920_037,False,{3: 1},0,0,0,1
63583,63935,srz,Shahmirzadi,38,Semnan,2007.0,Programs/37/37920/A37920/PM-Copy-1001/,A37920-38.wav,47.264331,37920,37920_038,False,{},0,0,0,0
63584,63936,srz,Shahmirzadi,39,Semnan,2007.0,Programs/37/37920/A37920/PM-Copy-1001/,A37920-39.wav,44.117914,37920,37920_039,False,{},0,0,0,0
63585,63937,srz,Shahmirzadi,40,Semnan,2007.0,Programs/37/37920/A37920/PM-Copy-1001/,A37920-40.wav,38.719252,37920,37920_040,False,"{0: 2, 1: 2, 2: 2}",2,2,2,0
63586,63938,tov,"Taromi, Upper",1,"Hazarrud, Zanjan",2009.0,Programs/37/37921/A37921/PM-Copy-1001/,A37921-01.wav,58.965333,37921,37921_001,False,"{2: 3, 1: 2, 0: 1, 3: 1}",1,2,3,1
63587,63939,tov,"Taromi, Upper",2,"Hazarrud, Zanjan",2009.0,Programs/37/37921/A37921/PM-Copy-1001/,A37921-02.wav,33.088,37921,37921_002,False,{},0,0,0,0
63588,63940,tov,"Taromi, Upper",3,"Hazarrud, Zanjan",2009.0,Programs/37/37921/A37921/PM-Copy-1001/,A37921-03.wav,29.738667,37921,37921_003,False,{},0,0,0,0
63589,63941,tov,"Taromi, Upper",4,"Hazarrud, Zanjan",2009.0,Programs/37/37921/A37921/PM-Copy-1001/,A37921-04.wav,63.594667,37921,37921_004,False,{},0,0,0,0
63590,63942,tov,"Taromi, Upper",5,"Hazarrud, Zanjan",2009.0,Programs/37/37921/A37921/PM-Copy-1001/,A37921-05.wav,38.165333,37921,37921_005,False,{},0,0,0,0
63591,63943,tov,"Taromi, Upper",6,"Hazarrud, Zanjan",2009.0,Programs/37/37921/A37921/PM-Copy-1001/,A37921-06.wav,47.936,37921,37921_006,False,{2: 1},0,0,1,0
63592,63944,tov,"Taromi, Upper",7,"Hazarrud, Zanjan",2009.0,Programs/37/37921/A37921/PM-Copy-1001/,A37921-07.wav,37.013333,37921,37921_007,False,{},0,0,0,0
63593,63945,tov,"Taromi, Upper",8,"Hazarrud, Zanjan",2009.0,Programs/37/37921/A37921/PM-Copy-1001/,A37921-08.wav,43.328,37921,37921_008,False,{2: 1},0,0,1,0
63594,63946,tov,"Taromi, Upper",9,"Hazarrud, Zanjan",2009.0,Programs/37/37921/A37921/PM-Copy-1001/,A37921-09.wav,36.608,37921,37921_009,False,{},0,0,0,0
63595,63947,tov,"Taromi, Upper",10,"Hazarrud, Zanjan",2009.0,Programs/37/37921/A37921/PM-Copy-1001/,A37921-10.wav,50.944,37921,37921_010,False,{},0,0,0,0
63596,63948,tov,"Taromi, Upper",11,"Hazarrud, Zanjan",2009.0,Programs/37/37921/A37921/PM-Copy-1001/,A37921-11.wav,46.914667,37921,37921_011,False,{},0,0,0,0
63597,63949,tov,"Taromi, Upper",12,"Hazarrud, Zanjan",2009.0,Programs/37/37921/A37921/PM-Copy-1001/,A37921-12.wav,56.789,37921,37921_012,False,{},0,0,0,0
63598,63950,tov,"Taromi, Upper",13,"Hazarrud, Zanjan",2009.0,Programs/37/37921/A37921/PM-Copy-1001/,A37921-13.wav,43.194333,37921,37921_013,False,{},0,0,0,0
63599,63951,tov,"Taromi, Upper",14,"Hazarrud, Zanjan",2009.0,Programs/37/37921/A37921/PM-Copy-1001/,A37921-14.wav,39.447,37921,37921_014,False,{},0,0,0,0
63600,63952,tov,"Taromi, Upper",15,"Hazarrud, Zanjan",2009.0,Programs/37/37921/A37921/PM-Copy-1001/,A37921-15.wav,42.839,37921,37921_015,False,{},0,0,0,0
63601,63953,tov,"Taromi, Upper",16,"Hazarrud, Zanjan",2009.0,Programs/37/37921/A37921/PM-Copy-1001/,A37921-16.wav,59.84,37921,37921_016,False,{},0,0,0,0
63602,63954,tov,"Taromi, Upper",17,"Hazarrud, Zanjan",2009.0,Programs/37/37921/A37921/PM-Copy-1001/,A37921-17.wav,50.389333,37921,37921_017,False,{2: 1},0,0,1,0
63603,63955,tov,"Taromi, Upper",18,"Hazarrud, Zanjan",2009.0,Programs/37/37921/A37921/PM-Copy-1001/,A37921-18.wav,47.04,37921,37921_018,False,{2: 1},0,0,1,0
63604,63956,tov,"Taromi, Upper",19,"Hazarrud, Zanjan",2009.0,Programs/37/37921/A37921/PM-Copy-1001/,A37921-19.wav,41.856,37921,37921_019,False,{2: 2},0,0,2,0
63605,63957,tov,"Taromi, Upper",20,"Hazarrud, Zanjan",2009.0,Programs/37/37921/A37921/PM-Copy-1001/,A37921-20.wav,56.874667,37921,37921_020,False,{},0,0,0,0
63606,63958,tov,"Taromi, Upper",21,"Hazarrud, Zanjan",2009.0,Programs/37/37921/A37921/PM-Copy-1001/,A37921-21.wav,45.909333,37921,37921_021,False,{},0,0,0,0
63607,63959,tov,"Taromi, Upper",22,"Hazarrud, Zanjan",2009.0,Programs/37/37921/A37921/PM-Copy-1001/,A37921-22.wav,65.578667,37921,37921_022,False,{2: 1},0,0,1,0
63608,63960,tov,"Taromi, Upper",23,"Hazarrud, Zanjan",2009.0,Programs/37/37921/A37921/PM-Copy-1001/,A37921-23.wav,27.882667,37921,37921_023,False,{},0,0,0,0
63609,63961,tov,"Taromi, Upper",24,"Hazarrud, Zanjan",2009.0,Programs/37/37921/A37921/PM-Copy-1001/,A37921-24.wav,38.528,37921,37921_024,False,"{0: 1, 1: 1, 2: 1}",1,1,1,0
63610,63962,tov,"Taromi, Upper",25,"Hazarrud, Zanjan",2009.0,Programs/37/37921/A37921/PM-Copy-1001/,A37921-25.wav,43.991,37921,37921_025,False,{2: 1},0,0,1,0
63611,63963,tov,"Taromi, Upper",26,"Hazarrud, Zanjan",2009.0,Programs/37/37921/A37921/PM-Copy-1001/,A37921-26.wav,34.276,37921,37921_026,False,{},0,0,0,0
63612,63964,tov,"Taromi, Upper",27,"Hazarrud, Zanjan",2009.0,Programs/37/37921/A37921/PM-Copy-1001/,A37921-27.wav,32.037,37921,37921_027,False,{2: 1},0,0,1,0
63613,63965,tov,"Taromi, Upper",28,"Hazarrud, Zanjan",2009.0,Programs/37/37921/A37921/PM-Copy-1001/,A37921-28.wav,32.458667,37921,37921_028,False,{2: 2},0,0,2,0
63614,63966,tov,"Taromi, Upper",29,"Hazarrud, Zanjan",2009.0,Programs/37/37921/A37921/PM-Copy-1001/,A37921-29.wav,44.672,37921,37921_029,False,{},0,0,0,0
63615,63967,tov,"Taromi, Upper",30,"Hazarrud, Zanjan",2009.0,Programs/37/37921/A37921/PM-Copy-1001/,A37921-30.wav,36.992,37921,37921_030,False,{2: 1},0,0,1,0
63616,63968,tov,"Taromi, Upper",31,"Hazarrud, Zanjan",2009.0,Programs/37/37921/A37921/PM-Copy-1001/,A37921-31.wav,39.850667,37921,37921_031,False,{},0,0,0,0
63617,63969,tov,"Taromi, Upper",32,"Hazarrud, Zanjan",2009.0,Programs/37/37921/A37921/PM-Copy-1001/,A37921-32.wav,37.546667,37921,37921_032,False,{},0,0,0,0
63618,63970,tov,"Taromi, Upper",33,"Hazarrud, Zanjan",2009.0,Programs/37/37921/A37921/PM-Copy-1001/,A37921-33.wav,52.352,37921,37921_033,False,{},0,0,0,0
63619,63971,tov,"Taromi, Upper",34,"Hazarrud, Zanjan",2009.0,Programs/37/37921/A37921/PM-Copy-1001/,A37921-34.wav,43.541333,37921,37921_034,False,{},0,0,0,0
63620,63972,tov,"Taromi, Upper",35,"Hazarrud, Zanjan",2009.0,Programs/37/37921/A37921/PM-Copy-1001/,A37921-35.wav,50.069333,37921,37921_035,False,{2: 1},0,0,1,0
63621,63973,tov,"Taromi, Upper",36,"Hazarrud, Zanjan",2009.0,Programs/37/37921/A37921/PM-Copy-1001/,A37921-36.wav,60.864,37921,37921_036,False,{2: 1},0,0,1,0
63622,63974,tov,"Taromi, Upper",37,"Hazarrud, Zanjan",2009.0,Programs/37/37921/A37921/PM-Copy-1001/,A37921-37.wav,53.781333,37921,37921_037,False,{},0,0,0,0
63623,63975,tov,"Taromi, Upper",38,"Hazarrud, Zanjan",2009.0,Programs/37/37921/A37921/PM-Copy-1001/,A37921-38.wav,49.664,37921,37921_038,False,{2: 1},0,0,1,0
63624,63976,tov,"Taromi, Upper",39,"Hazarrud, Zanjan",2009.0,Programs/37/37921/A37921/PM-Copy-1001/,A37921-39.wav,47.594667,37921,37921_039,False,{2: 3},0,0,3,0
63625,63977,tov,"Taromi, Upper",40,"Hazarrud, Zanjan",2009.0,Programs/37/37921/A37921/PM-Copy-1001/,A37921-40.wav,47.695979,37921,37921_040,False,"{0: 1, 1: 1, 2: 1}",1,1,1,0
63626,63978,vaf,Vafsi,1,Markazi,2007.0,Programs/37/37922/A37922/PM-Copy-1001/,A37922-01.wav,56.49415,37922,37922_001,True,"{3: 2, 2: 1}",0,0,1,2
63627,63979,vaf,Vafsi,2,Markazi,2007.0,Programs/37/37922/A37922/PM-Copy-1001/,A37922-02.wav,32.577596,37922,37922_002,True,{},0,0,0,0
63628,63980,vaf,Vafsi,3,Markazi,2007.0,Programs/37/37922/A37922/PM-Copy-1001/,A37922-03.wav,28.351565,37922,37922_003,True,{},0,0,0,0
63629,63981,vaf,Vafsi,4,Markazi,2007.0,Programs/37/37922/A37922/PM-Copy-1001/,A37922-04.wav,64.179955,37922,37922_004,True,{},0,0,0,0
63630,63982,vaf,Vafsi,5,Markazi,2007.0,Programs/37/37922/A37922/PM-Copy-1001/,A37922-05.wav,30.90576,37922,37922_005,True,{},0,0,0,0
63631,63983,vaf,Vafsi,6,Markazi,2007.0,Programs/37/37922/A37922/PM-Copy-1001/,A37922-06.wav,52.918277,37922,37922_006,True,{},0,0,0,0
63632,63984,vaf,Vafsi,7,Markazi,2007.0,Programs/37/37922/A37922/PM-Copy-1001/,A37922-07.wav,31.764898,37922,37922_007,True,{},0,0,0,0
63633,63985,vaf,Vafsi,8,Markazi,2007.0,Programs/37/37922/A37922/PM-Copy-1001/,A37922-08.wav,45.464671,37922,37922_008,True,{},0,0,0,0
63634,63986,vaf,Vafsi,9,Markazi,2007.0,Programs/37/37922/A37922/PM-Copy-1001/,A37922-09.wav,30.53424,37922,37922_009,True,{},0,0,0,0
63635,63987,vaf,Vafsi,10,Markazi,2007.0,Programs/37/37922/A37922/PM-Copy-1001/,A37922-10.wav,50.99102,37922,37922_010,True,{},0,0,0,0
63636,63988,vaf,Vafsi,11,Markazi,2007.0,Programs/37/37922/A37922/PM-Copy-1001/,A37922-11.wav,42.817596,37922,37922_011,True,{},0,0,0,0
63637,63989,vaf,Vafsi,12,Markazi,2007.0,Programs/37/37922/A37922/PM-Copy-1001/,A37922-12.wav,46.579229,37922,37922_012,True,{},0,0,0,0
63638,63990,vaf,Vafsi,13,Markazi,2007.0,Programs/37/37922/A37922/PM-Copy-1001/,A37922-13.wav,37.523447,37922,37922_013,True,{},0,0,0,0
63639,63991,vaf,Vafsi,14,Markazi,2007.0,Programs/37/37922/A37922/PM-Copy-1001/,A37922-14.wav,36.93483,37922,37922_014,True,{},0,0,0,0
63640,63992,vaf,Vafsi,15,Markazi,2007.0,Programs/37/37922/A37922/PM-Copy-1001/,A37922-15.wav,39.779138,37922,37922_015,True,{},0,0,0,0
63641,63993,vaf,Vafsi,16,Markazi,2007.0,Programs/37/37922/A37922/PM-Copy-1001/,A37922-16.wav,65.601134,37922,37922_016,True,{},0,0,0,0
63642,63994,vaf,Vafsi,17,Markazi,2007.0,Programs/37/37922/A37922/PM-Copy-1001/,A37922-17.wav,49.342404,37922,37922_017,True,{},0,0,0,0
63643,63995,vaf,Vafsi,18,Markazi,2007.0,Programs/37/37922/A37922/PM-Copy-1001/,A37922-18.wav,46.881088,37922,37922_018,True,{},0,0,0,0
63644,63996,vaf,Vafsi,19,Markazi,2007.0,Programs/37/37922/A37922/PM-Copy-1001/,A37922-19.wav,41.28585,37922,37922_019,True,{},0,0,0,0
63645,63997,vaf,Vafsi,20,Markazi,2007.0,Programs/37/37922/A37922/PM-Copy-1001/,A37922-20.wav,69.506553,37922,37922_020,True,{},0,0,0,0
63646,63998,vaf,Vafsi,21,Markazi,2007.0,Programs/37/37922/A37922/PM-Copy-1001/,A37922-21.wav,44.688413,37922,37922_021,True,{},0,0,0,0
63647,63999,vaf,Vafsi,22,Markazi,2007.0,Programs/37/37922/A37922/PM-Copy-1001/,A37922-22.wav,83.522177,37922,37922_022,True,{},0,0,0,0
63648,64000,vaf,Vafsi,23,Markazi,2007.0,Programs/37/37922/A37922/PM-Copy-1001/,A37922-23.wav,23.463764,37922,37922_023,True,{},0,0,0,0
63649,64001,vaf,Vafsi,24,Markazi,2007.0,Programs/37/37922/A37922/PM-Copy-1001/,A37922-24.wav,35.79356,37922,37922_024,True,{},0,0,0,0
63650,64002,vaf,Vafsi,25,Markazi,2007.0,Programs/37/37922/A37922/PM-Copy-1001/,A37922-25.wav,44.396553,37922,37922_025,True,{},0,0,0,0
63651,64003,vaf,Vafsi,26,Markazi,2007.0,Programs/37/37922/A37922/PM-Copy-1001/,A37922-26.wav,40.669751,37922,37922_026,True,{},0,0,0,0
63652,64004,vaf,Vafsi,27,Markazi,2007.0,Programs/37/37922/A37922/PM-Copy-1001/,A37922-27.wav,28.003265,37922,37922_027,True,{},0,0,0,0
63653,64005,vaf,Vafsi,28,Markazi,2007.0,Programs/37/37922/A37922/PM-Copy-1001/,A37922-28.wav,32.728526,37922,37922_028,True,{},0,0,0,0
63654,64006,vaf,Vafsi,29,Markazi,2007.0,Programs/37/37922/A37922/PM-Copy-1001/,A37922-29.wav,43.270385,37922,37922_029,True,{},0,0,0,0
63655,64007,vaf,Vafsi,30,Markazi,2007.0,Programs/37/37922/A37922/PM-Copy-1001/,A37922-30.wav,33.796644,37922,37922_030,True,{},0,0,0,0
63656,64008,vaf,Vafsi,31,Markazi,2007.0,Programs/37/37922/A37922/PM-Copy-1001/,A37922-31.wav,34.690612,37922,37922_031,True,{},0,0,0,0
63657,64009,vaf,Vafsi,32,Markazi,2007.0,Programs/37/37922/A37922/PM-Copy-1001/,A37922-32.wav,36.745578,37922,37922_032,True,{},0,0,0,0
63658,64010,vaf,Vafsi,33,Markazi,2007.0,Programs/37/37922/A37922/PM-Copy-1001/,A37922-33.wav,47.577687,37922,37922_033,True,{},0,0,0,0
63659,64011,vaf,Vafsi,34,Markazi,2007.0,Programs/37/37922/A37922/PM-Copy-1001/,A37922-34.wav,44.559093,37922,37922_034,True,{},0,0,0,0
63660,64012,vaf,Vafsi,35,Markazi,2007.0,Programs/37/37922/A37922/PM-Copy-1001/,A37922-35.wav,44.864467,37922,37922_035,True,{},0,0,0,0
63661,64013,vaf,Vafsi,36,Markazi,2007.0,Programs/37/37922/A37922/PM-Copy-1001/,A37922-36.wav,62.957392,37922,37922_036,True,{},0,0,0,0
63662,64014,vaf,Vafsi,37,Markazi,2007.0,Programs/37/37922/A37922/PM-Copy-1001/,A37922-37.wav,46.846259,37922,37922_037,True,{},0,0,0,0
63663,64015,vaf,Vafsi,38,Markazi,2007.0,Programs/37/37922/A37922/PM-Copy-1001/,A37922-38.wav,57.620317,37922,37922_038,True,{},0,0,0,0
63664,64016,vaf,Vafsi,39,Markazi,2007.0,Programs/37/37922/A37922/PM-Copy-1001/,A37922-39.wav,45.069932,37922,37922_039,True,{},0,0,0,0
63665,64017,vaf,Vafsi,40,Markazi,2007.0,Programs/37/37922/A37922/PM-Copy-1001/,A37922-40.wav,64.449887,37922,37922_040,True,"{0: 1, 1: 1, 2: 1}",1,1,1,0
63666,64018,vmh,Maraghei,1,Qazvin,2008.0,Programs/37/37923/A37923/PM-Copy-1001/,A37923-01.wav,57.608707,37923,37923_001,True,"{2: 1, 3: 1}",0,0,1,1
63667,64019,vmh,Maraghei,2,Qazvin,2008.0,Programs/37/37923/A37923/PM-Copy-1001/,A37923-02.wav,31.370159,37923,37923_002,True,"{2: 1, 3: 1}",0,0,1,1
63668,64020,vmh,Maraghei,3,Qazvin,2008.0,Programs/37/37923/A37923/PM-Copy-1001/,A37923-03.wav,29.210703,37923,37923_003,True,{},0,0,0,0
63669,64021,vmh,Maraghei,4,Qazvin,2008.0,Programs/37/37923/A37923/PM-Copy-1001/,A37923-04.wav,54.404354,37923,37923_004,True,{2: 1},0,0,1,0
63670,64022,vmh,Maraghei,5,Qazvin,2008.0,Programs/37/37923/A37923/PM-Copy-1001/,A37923-05.wav,34.110113,37923,37923_005,True,{},0,0,0,0
63671,64023,vmh,Maraghei,6,Qazvin,2008.0,Programs/37/37923/A37923/PM-Copy-1001/,A37923-06.wav,50.805261,37923,37923_006,True,{2: 2},0,0,2,0
63672,64024,vmh,Maraghei,7,Qazvin,2008.0,Programs/37/37923/A37923/PM-Copy-1001/,A37923-07.wav,35.456871,37923,37923_007,True,{},0,0,0,0
63673,64025,vmh,Maraghei,8,Qazvin,2008.0,Programs/37/37923/A37923/PM-Copy-1001/,A37923-08.wav,39.241723,37923,37923_008,True,{2: 1},0,0,1,0
63674,64026,vmh,Maraghei,9,Qazvin,2008.0,Programs/37/37923/A37923/PM-Copy-1001/,A37923-09.wav,34.458413,37923,37923_009,True,"{2: 1, 3: 1}",0,0,1,1
63675,64027,vmh,Maraghei,10,Qazvin,2008.0,Programs/37/37923/A37923/PM-Copy-1001/,A37923-10.wav,46.881088,37923,37923_010,True,{2: 3},0,0,3,0
63676,64028,vmh,Maraghei,11,Qazvin,2008.0,Programs/37/37923/A37923/PM-Copy-1001/,A37923-11.wav,41.679819,37923,37923_011,True,"{2: 1, 3: 1}",0,0,1,1
63677,64029,vmh,Maraghei,12,Qazvin,2008.0,Programs/37/37923/A37923/PM-Copy-1001/,A37923-12.wav,56.51737,37923,37923_012,True,{2: 3},0,0,3,0
63678,64030,vmh,Maraghei,13,Qazvin,2008.0,Programs/37/37923/A37923/PM-Copy-1001/,A37923-13.wav,40.634921,37923,37923_013,True,{2: 2},0,0,2,0
63679,64031,vmh,Maraghei,14,Qazvin,2008.0,Programs/37/37923/A37923/PM-Copy-1001/,A37923-14.wav,36.432109,37923,37923_014,True,{2: 3},0,0,3,0
63680,64032,vmh,Maraghei,15,Qazvin,2008.0,Programs/37/37923/A37923/PM-Copy-1001/,A37923-15.wav,39.055964,37923,37923_015,True,{2: 2},0,0,2,0
63681,64033,vmh,Maraghei,16,Qazvin,2008.0,Programs/37/37923/A37923/PM-Copy-1001/,A37923-16.wav,59.257324,37923,37923_016,True,{2: 4},0,0,4,0
63682,64034,vmh,Maraghei,17,Qazvin,2008.0,Programs/37/37923/A37923/PM-Copy-1001/,A37923-17.wav,48.065306,37923,37923_017,True,{2: 2},0,0,2,0
